X (mm),Y (mm),Label
60.70921986,44.82269504,12
60.70921986,44.70921986,12
60.70921986,44.59574468,12
60.82269504,44.70921986,12
60.82269504,44.59574468,12
60.82269504,44.4822695,12
60.93617021,44.59574468,12
60.93617021,44.4822695,12
61.04964539,44.70921986,12
61.04964539,44.59574468,12
61.04964539,44.4822695,12
61.16312057,44.82269504,12
61.16312057,44.70921986,12
61.16312057,44.59574468,12
61.27659574,44.70921986,12
61.27659574,44.59574468,12
61.39007092,44.70921986,12
61.39007092,44.59574468,12
61.5035461,44.70921986,12
61.5035461,44.59574468,12
61.5035461,44.4822695,12
61.61702128,44.59574468,12
61.61702128,44.4822695,12
61.61702128,44.36879433,12
61.73049645,44.4822695,12
61.73049645,44.36879433,12
61.84397163,44.4822695,12
61.84397163,44.36879433,12
61.95744681,44.4822695,12
61.95744681,44.36879433,12
62.07092199,44.36879433,12
62.07092199,44.25531915,12
62.18439716,44.36879433,12
62.18439716,44.25531915,12
62.29787234,44.36879433,12
62.29787234,44.25531915,12
62.41134752,44.25531915,12
62.41134752,44.14184397,12
62.5248227,44.25531915,12
62.5248227,44.14184397,12
62.63829787,44.25531915,12
62.63829787,44.14184397,12
62.75177305,44.14184397,12
62.75177305,44.02836879,12
62.86524823,44.14184397,12
62.86524823,44.02836879,12
62.9787234,44.02836879,12
62.9787234,43.91489362,12
63.09219858,44.02836879,12
63.09219858,43.91489362,12
63.20567376,43.91489362,12
63.20567376,43.80141844,12
63.31914894,43.91489362,12
63.31914894,43.80141844,12
63.43262411,43.91489362,12
63.43262411,43.80141844,12
63.54609929,43.91489362,12
63.54609929,43.80141844,12
63.54609929,43.68794326,12
63.65957447,43.80141844,12
63.65957447,43.68794326,12
63.65957447,43.57446809,12
63.77304965,43.57446809,12
63.77304965,43.46099291,12
63.88652482,43.46099291,12
63.88652482,43.34751773,12
64,43.34751773,12
63.88652482,43.23404255,12
64,43.23404255,12
64.11347518,43.23404255,12
64,43.12056738,12
64.11347518,43.12056738,12
64.22695035,43.12056738,12
64.22695035,43.0070922,12
64.34042553,43.0070922,12
64.34042553,42.89361702,12
64.45390071,42.89361702,12
64.34042553,42.78014184,12
64.45390071,42.78014184,12
64.56737589,42.78014184,12
64.45390071,42.66666667,12
64.56737589,42.66666667,12
64.68085106,42.66666667,12
64.56737589,42.55319149,12
64.68085106,42.55319149,12
64.56737589,42.43971631,12
64.68085106,42.43971631,12
64.68085106,42.32624113,12
64.79432624,42.32624113,12
64.79432624,42.21276596,12
64.90780142,42.21276596,12
64.79432624,42.09929078,12
64.90780142,42.09929078,12
64.79432624,41.9858156,12
64.90780142,41.9858156,12
64.79432624,41.87234043,12
64.90780142,41.87234043,12
64.79432624,41.75886525,12
64.90780142,41.75886525,12
64.90780142,41.64539007,12
65.0212766,41.64539007,12
64.90780142,41.53191489,12
65.0212766,41.53191489,12
64.90780142,41.41843972,12
65.0212766,41.41843972,12
64.90780142,41.30496454,12
65.0212766,41.30496454,12
64.90780142,41.19148936,12
65.0212766,41.19148936,12
64.90780142,41.07801418,12
65.0212766,41.07801418,12
64.90780142,40.96453901,12
65.0212766,40.96453901,12
64.90780142,40.85106383,12
65.0212766,40.85106383,12
64.90780142,40.73758865,12
65.0212766,40.73758865,12
64.90780142,40.62411348,12
65.0212766,40.62411348,12
64.90780142,40.5106383,12
65.0212766,40.5106383,12
64.90780142,40.39716312,12
65.0212766,40.39716312,12
64.90780142,40.28368794,12
65.0212766,40.28368794,12
64.90780142,40.17021277,12
65.0212766,40.17021277,12
64.90780142,40.05673759,12
65.0212766,40.05673759,12
64.90780142,39.94326241,12
65.0212766,39.94326241,12
64.90780142,39.82978723,12
65.0212766,39.82978723,12
64.90780142,39.71631206,12
65.0212766,39.71631206,12
64.90780142,39.60283688,12
65.0212766,39.60283688,12
64.90780142,39.4893617,12
65.0212766,39.4893617,12
65.0212766,39.37588652,12
64.90780142,39.37588652,12
65.13475177,39.26241135,12
65.0212766,39.26241135,12
64.90780142,39.26241135,12
65.24822695,39.14893617,12
65.13475177,39.14893617,12
65.0212766,39.14893617,12
64.90780142,39.14893617,12
65.24822695,39.03546099,12
65.13475177,39.03546099,12
65.0212766,39.03546099,12
65.13475177,38.92198582,12
65.0212766,38.92198582,12
65.0212766,38.80851064,12
64.90780142,38.80851064,12
65.0212766,38.69503546,12
64.90780142,38.69503546,12
65.0212766,38.58156028,12
64.90780142,38.58156028,12
65.0212766,38.46808511,12
64.90780142,38.46808511,12
65.0212766,38.35460993,12
64.90780142,38.35460993,12
65.0212766,38.24113475,12
64.90780142,38.24113475,12
65.0212766,38.12765957,12
64.90780142,38.12765957,12
65.0212766,38.0141844,12
64.90780142,38.0141844,12
65.0212766,37.90070922,12
64.90780142,37.90070922,12
64.90780142,37.78723404,12
64.79432624,37.78723404,12
64.90780142,37.67375887,12
64.79432624,37.67375887,12
64.90780142,37.56028369,12
64.79432624,37.56028369,12
64.90780142,37.44680851,12
64.79432624,37.44680851,12
64.90780142,37.33333333,12
64.79432624,37.33333333,12
64.79432624,37.21985816,12
64.68085106,37.21985816,12
64.79432624,37.10638298,12
64.68085106,37.10638298,12
64.79432624,36.9929078,12
64.68085106,36.9929078,12
64.79432624,36.87943262,12
64.68085106,36.87943262,12
64.56737589,36.87943262,12
64.68085106,36.76595745,12
64.56737589,36.76595745,12
64.45390071,36.76595745,12
64.56737589,36.65248227,12
64.45390071,36.65248227,12
64.45390071,36.53900709,12
64.34042553,36.53900709,12
64.34042553,36.42553191,12
64.22695035,36.42553191,12
64.22695035,36.31205674,12
64.11347518,36.31205674,12
64.11347518,36.19858156,12
64,36.19858156,12
64.11347518,36.08510638,12
64,36.08510638,12
64,35.97163121,12
63.88652482,35.97163121,12
63.88652482,35.85815603,12
63.77304965,35.85815603,12
63.77304965,35.74468085,12
63.65957447,35.74468085,12
63.65957447,35.63120567,12
63.54609929,35.63120567,12
63.54609929,35.5177305,12
63.43262411,35.63120567,12
63.43262411,35.5177305,12
63.31914894,35.5177305,12
63.31914894,35.40425532,12
63.20567376,35.5177305,12
63.20567376,35.40425532,12
63.09219858,35.40425532,12
63.09219858,35.29078014,12
62.9787234,35.29078014,12
62.9787234,35.17730496,12
62.86524823,35.29078014,12
62.86524823,35.17730496,12
62.75177305,35.17730496,12
62.75177305,35.06382979,12
62.63829787,35.06382979,12
62.63829787,34.95035461,12
62.5248227,34.95035461,12
62.5248227,34.83687943,12
62.41134752,34.95035461,12
62.41134752,34.83687943,12
62.29787234,34.83687943,12
62.29787234,34.72340426,12
62.18439716,34.72340426,12
62.18439716,34.60992908,12
62.07092199,34.72340426,12
62.07092199,34.60992908,12
62.07092199,34.4964539,12
61.95744681,34.60992908,12
61.95744681,34.4964539,12
61.95744681,34.38297872,12
61.84397163,34.38297872,12
61.84397163,34.26950355,12
61.73049645,34.26950355,12
61.73049645,34.15602837,12
61.61702128,34.15602837,12
61.61702128,34.04255319,12
61.5035461,34.04255319,12
61.5035461,33.92907801,12
61.39007092,34.04255319,12
61.39007092,33.92907801,12
61.27659574,34.04255319,12
61.27659574,33.92907801,12
61.16312057,34.04255319,12
61.16312057,33.92907801,12
61.04964539,34.04255319,12
61.04964539,33.92907801,12
60.93617021,34.04255319,12
60.93617021,33.92907801,12
60.82269504,34.04255319,12
60.82269504,33.92907801,12
60.70921986,34.04255319,12
60.70921986,33.92907801,12
60.59574468,34.04255319,12
60.59574468,33.92907801,12
60.4822695,34.04255319,12
60.4822695,33.92907801,12
60.36879433,34.04255319,12
60.36879433,33.92907801,12
60.25531915,34.04255319,12
60.25531915,33.92907801,12
60.14184397,34.04255319,12
60.14184397,33.92907801,12
60.02836879,34.04255319,12
60.02836879,33.92907801,12
59.91489362,34.04255319,12
59.91489362,33.92907801,12
59.80141844,34.04255319,12
59.80141844,33.92907801,12
28.59574468,36.19858156,13
28.59574468,36.31205674,13
28.4822695,36.19858156,13
28.4822695,36.31205674,13
28.36879433,36.19858156,13
28.36879433,36.31205674,13
28.25531915,36.19858156,13
28.25531915,36.31205674,13
28.14184397,36.19858156,13
28.14184397,36.31205674,13
28.02836879,36.19858156,13
28.02836879,36.31205674,13
27.91489362,36.31205674,13
27.91489362,36.42553191,13
27.80141844,36.42553191,13
27.80141844,36.53900709,13
27.68794326,36.53900709,13
27.68794326,36.65248227,13
27.57446809,36.65248227,13
27.57446809,36.76595745,13
27.46099291,36.76595745,13
27.46099291,36.87943262,13
27.34751773,36.87943262,13
27.34751773,36.9929078,13
27.23404255,36.9929078,13
27.23404255,37.10638298,13
27.12056738,36.9929078,13
27.12056738,37.10638298,13
27.0070922,36.9929078,13
27.0070922,37.10638298,13
26.89361702,36.9929078,13
26.89361702,37.10638298,13
26.78014184,36.9929078,13
26.78014184,37.10638298,13
26.66666667,36.9929078,13
26.66666667,37.10638298,13
26.55319149,36.9929078,13
26.55319149,37.10638298,13
26.43971631,36.9929078,13
26.43971631,37.10638298,13
26.32624113,36.9929078,13
26.32624113,37.10638298,13
26.21276596,36.9929078,13
26.21276596,37.10638298,13
26.09929078,37.10638298,13
26.09929078,37.21985816,13
25.9858156,37.10638298,13
25.9858156,37.21985816,13
25.87234043,37.10638298,13
25.87234043,37.21985816,13
25.75886525,37.10638298,13
25.75886525,37.21985816,13
25.64539007,37.10638298,13
25.64539007,37.21985816,13
25.53191489,37.10638298,13
25.53191489,37.21985816,13
25.41843972,37.10638298,13
25.41843972,37.21985816,13
25.30496454,37.10638298,13
25.30496454,37.21985816,13
25.19148936,37.10638298,13
25.07801418,37.10638298,13
25.19148936,37.21985816,13
24.96453901,37.10638298,13
25.07801418,37.21985816,13
24.85106383,37.10638298,13
24.96453901,37.21985816,13
24.73758865,37.10638298,13
24.85106383,37.21985816,13
24.73758865,37.21985816,13
24.62411348,37.21985816,13
24.62411348,37.33333333,13
24.5106383,37.33333333,13
24.5106383,37.44680851,13
24.39716312,37.44680851,13
24.39716312,37.56028369,13
24.28368794,37.56028369,13
24.28368794,37.67375887,13
24.17021277,37.67375887,13
24.17021277,37.78723404,13
24.05673759,37.78723404,13
24.05673759,37.90070922,13
23.94326241,37.90070922,13
24.05673759,38.0141844,13
23.94326241,38.0141844,13
23.94326241,38.12765957,13
23.82978723,38.12765957,13
23.82978723,38.24113475,13
23.71631206,38.24113475,13
23.82978723,38.35460993,13
23.71631206,38.35460993,13
23.71631206,38.46808511,13
23.60283688,38.46808511,13
23.71631206,38.58156028,13
23.60283688,38.58156028,13
23.60283688,38.69503546,13
23.4893617,38.69503546,13
23.37588652,38.69503546,13
23.4893617,38.80851064,13
23.37588652,38.80851064,13
23.26241135,38.80851064,13
23.4893617,38.92198582,13
23.37588652,38.92198582,13
23.37588652,39.03546099,13
23.26241135,39.03546099,13
23.26241135,39.14893617,13
23.14893617,39.14893617,13
23.26241135,39.26241135,13
23.14893617,39.26241135,13
23.26241135,39.37588652,13
23.14893617,39.37588652,13
23.14893617,39.4893617,13
23.03546099,39.4893617,13
23.14893617,39.60283688,13
23.03546099,39.60283688,13
23.03546099,39.71631206,13
22.92198582,39.71631206,13
23.14893617,39.82978723,13
23.03546099,39.82978723,13
23.14893617,39.94326241,13
23.03546099,39.94326241,13
23.14893617,40.05673759,13
23.03546099,40.05673759,13
23.14893617,40.17021277,13
23.03546099,40.17021277,13
23.14893617,40.28368794,13
23.03546099,40.28368794,13
23.14893617,40.39716312,13
23.03546099,40.39716312,13
23.14893617,40.5106383,13
23.03546099,40.5106383,13
23.03546099,40.62411348,13
23.14893617,40.62411348,13
23.03546099,40.73758865,13
23.14893617,40.73758865,13
23.03546099,40.85106383,13
23.14893617,40.85106383,13
23.14893617,40.96453901,13
23.26241135,40.96453901,13
23.03546099,41.07801418,13
23.14893617,41.07801418,13
23.14893617,41.19148936,13
23.26241135,41.19148936,13
23.14893617,41.30496454,13
23.26241135,41.30496454,13
23.14893617,41.41843972,13
23.26241135,41.41843972,13
23.03546099,41.53191489,13
23.14893617,41.53191489,13
23.14893617,41.64539007,13
23.26241135,41.64539007,13
23.26241135,41.75886525,13
23.37588652,41.75886525,13
23.37588652,41.87234043,13
23.4893617,41.87234043,13
23.37588652,41.9858156,13
23.4893617,41.9858156,13
23.4893617,42.09929078,13
23.60283688,42.09929078,13
23.4893617,42.21276596,13
23.60283688,42.21276596,13
23.60283688,42.32624113,13
23.71631206,42.32624113,13
23.71631206,42.43971631,13
23.82978723,42.43971631,13
23.71631206,42.55319149,13
23.82978723,42.55319149,13
23.82978723,42.66666667,13
23.94326241,42.66666667,13
23.71631206,42.78014184,13
23.82978723,42.78014184,13
23.94326241,42.78014184,13
23.82978723,42.89361702,13
23.94326241,42.89361702,13
24.05673759,42.89361702,13
24.17021277,42.89361702,13
24.05673759,43.0070922,13
24.17021277,43.0070922,13
24.28368794,43.0070922,13
24.28368794,43.12056738,13
24.39716312,43.12056738,13
24.39716312,43.23404255,13
24.5106383,43.23404255,13
24.5106383,43.34751773,13
24.62411348,43.34751773,13
24.73758865,43.34751773,13
24.62411348,43.46099291,13
24.85106383,43.34751773,13
24.73758865,43.46099291,13
24.85106383,43.46099291,13
24.96453901,43.46099291,13
24.85106383,43.57446809,13
24.96453901,43.57446809,13
25.07801418,43.57446809,13
24.96453901,43.68794326,13
25.07801418,43.68794326,13
25.19148936,43.68794326,13
25.07801418,43.80141844,13
25.19148936,43.80141844,13
25.19148936,43.91489362,13
25.30496454,43.91489362,13
25.30496454,44.02836879,13
25.41843972,43.91489362,13
25.41843972,44.02836879,13
25.53191489,44.02836879,13
25.53191489,44.14184397,13
25.64539007,44.14184397,13
25.64539007,44.25531915,13
25.75886525,44.14184397,13
25.75886525,44.25531915,13
25.87234043,44.14184397,13
25.87234043,44.25531915,13
25.9858156,44.14184397,13
25.9858156,44.25531915,13
25.9858156,44.36879433,13
26.09929078,44.25531915,13
26.09929078,44.36879433,13
26.21276596,44.25531915,13
26.09929078,44.4822695,13
26.21276596,44.36879433,13
26.32624113,44.36879433,13
26.32624113,44.4822695,13
26.43971631,44.36879433,13
26.43971631,44.4822695,13
26.55319149,44.4822695,13
26.55319149,44.59574468,13
26.66666667,44.4822695,13
26.66666667,44.59574468,13
26.78014184,44.59574468,13
26.78014184,44.70921986,13
26.89361702,44.70921986,13
26.89361702,44.82269504,13
27.0070922,44.70921986,13
27.0070922,44.82269504,13
27.12056738,44.59574468,13
27.12056738,44.70921986,13
27.23404255,44.70921986,13
27.23404255,44.82269504,13
27.34751773,44.70921986,13
27.34751773,44.82269504,13
27.46099291,44.70921986,13
27.46099291,44.82269504,13
27.57446809,44.70921986,13
27.57446809,44.82269504,13
27.68794326,44.82269504,13
27.68794326,44.93617021,13
27.80141844,44.82269504,13
27.80141844,44.93617021,13
27.91489362,44.82269504,13
27.91489362,44.93617021,13
28.02836879,44.93617021,13
28.02836879,45.04964539,13
28.14184397,44.93617021,13
28.14184397,45.04964539,13
28.25531915,44.93617021,13
28.25531915,45.04964539,13
28.36879433,45.04964539,13
28.36879433,45.16312057,13
28.4822695,45.04964539,13
28.4822695,45.16312057,13
28.59574468,45.16312057,13
28.59574468,45.27659574,13
28.70921986,45.39007092,13
28.70921986,45.27659574,13
28.70921986,45.16312057,13
28.82269504,45.5035461,13
28.82269504,45.39007092,13
28.82269504,45.27659574,13
28.93617021,45.39007092,13
28.93617021,45.27659574,13
29.04964539,45.39007092,13
29.04964539,45.27659574,13
29.16312057,45.39007092,13
29.16312057,45.27659574,13
29.27659574,45.39007092,13
29.27659574,45.27659574,13
29.39007092,45.39007092,13
29.39007092,45.27659574,13
29.5035461,45.39007092,13
29.5035461,45.27659574,13
29.61702128,45.39007092,13
29.61702128,45.27659574,13
29.73049645,45.39007092,13
29.73049645,45.27659574,13
29.84397163,45.39007092,13
29.84397163,45.27659574,13
29.95744681,45.39007092,13
29.95744681,45.27659574,13
30.07092199,45.39007092,13
30.07092199,45.27659574,13
30.18439716,45.27659574,13
30.18439716,45.16312057,13
30.29787234,45.27659574,13
30.29787234,45.16312057,13
30.41134752,45.27659574,13
30.41134752,45.16312057,13
30.5248227,45.27659574,13
30.5248227,45.16312057,13
30.63829787,45.16312057,13
30.63829787,45.04964539,13
30.75177305,45.16312057,13
30.75177305,45.04964539,13
30.86524823,45.16312057,13
30.86524823,45.04964539,13
30.9787234,45.04964539,13
30.9787234,44.93617021,13
31.09219858,45.04964539,13
31.09219858,44.93617021,13
31.20567376,44.93617021,13
31.20567376,44.82269504,13
31.31914894,44.82269504,13
31.31914894,44.70921986,13
31.43262411,44.82269504,13
31.31914894,44.59574468,13
31.43262411,44.70921986,13
31.43262411,44.59574468,13
31.54609929,44.70921986,13
31.43262411,44.4822695,13
31.54609929,44.59574468,13
31.54609929,44.4822695,13
31.65957447,44.4822695,13
31.65957447,44.36879433,13
31.65957447,44.25531915,13
31.77304965,44.36879433,13
31.77304965,44.25531915,13
31.77304965,44.14184397,13
31.88652482,44.14184397,13
31.88652482,44.02836879,13
32,44.02836879,13
32,43.91489362,13
32.11347518,43.91489362,13
32,43.80141844,13
32.11347518,43.80141844,13
32.11347518,43.68794326,13
32.22695035,43.68794326,13
32.11347518,43.57446809,13
32.22695035,43.57446809,13
32.22695035,43.46099291,13
32.45390071,43.57446809,13
32.34042553,43.46099291,13
32.45390071,43.46099291,13
32.34042553,43.34751773,13
32.56737589,43.46099291,13
32.45390071,43.34751773,13
32.56737589,43.34751773,13
32.56737589,43.23404255,13
32.68085106,43.23404255,13
32.68085106,43.12056738,13
32.79432624,43.12056738,13
32.68085106,43.0070922,13
32.79432624,43.0070922,13
32.68085106,42.89361702,13
32.79432624,42.89361702,13
32.79432624,42.78014184,13
32.90780142,42.78014184,13
32.79432624,42.66666667,13
32.90780142,42.66666667,13
32.79432624,42.55319149,13
32.90780142,42.55319149,13
32.90780142,42.43971631,13
33.0212766,42.43971631,13
32.90780142,42.32624113,13
33.0212766,42.32624113,13
32.90780142,42.21276596,13
33.0212766,42.21276596,13
33.0212766,42.09929078,13
33.13475177,42.09929078,13
33.0212766,41.9858156,13
33.13475177,41.9858156,13
33.0212766,41.87234043,13
33.13475177,41.87234043,13
33.0212766,41.75886525,13
33.13475177,41.75886525,13
33.13475177,41.64539007,13
33.24822695,41.64539007,13
33.24822695,41.53191489,13
33.36170213,41.53191489,13
33.13475177,41.41843972,13
33.24822695,41.41843972,13
33.13475177,41.30496454,13
33.24822695,41.30496454,13
33.13475177,41.19148936,13
33.24822695,41.19148936,13
33.13475177,41.07801418,13
33.24822695,41.07801418,13
33.24822695,40.96453901,13
33.36170213,40.96453901,13
33.13475177,40.85106383,13
33.24822695,40.85106383,13
33.24822695,40.73758865,13
33.36170213,40.73758865,13
33.24822695,40.62411348,13
33.36170213,40.62411348,13
33.36170213,40.5106383,13
33.24822695,40.5106383,13
33.36170213,40.39716312,13
33.24822695,40.39716312,13
33.4751773,40.28368794,13
33.36170213,40.28368794,13
33.24822695,40.28368794,13
33.58865248,40.17021277,13
33.4751773,40.17021277,13
33.36170213,40.17021277,13
33.4751773,40.05673759,13
33.36170213,40.05673759,13
33.4751773,39.94326241,13
33.36170213,39.94326241,13
33.58865248,39.82978723,13
33.4751773,39.82978723,13
33.70212766,39.71631206,13
33.58865248,39.71631206,13
33.70212766,39.60283688,13
33.58865248,39.60283688,13
33.81560284,39.4893617,13
33.70212766,39.4893617,13
33.70212766,39.37588652,13
33.58865248,39.37588652,13
33.70212766,39.26241135,13
33.58865248,39.26241135,13
33.70212766,39.14893617,13
33.58865248,39.14893617,13
33.70212766,39.03546099,13
33.58865248,39.03546099,13
33.70212766,38.92198582,13
33.58865248,38.92198582,13
33.70212766,38.80851064,13
33.58865248,38.80851064,13
33.58865248,38.69503546,13
33.4751773,38.69503546,13
33.58865248,38.58156028,13
33.4751773,38.58156028,13
33.58865248,38.46808511,13
33.4751773,38.46808511,13
33.4751773,38.35460993,13
33.36170213,38.35460993,13
33.4751773,38.24113475,13
33.36170213,38.24113475,13
33.4751773,38.12765957,13
33.36170213,38.12765957,13
33.4751773,38.0141844,13
33.36170213,38.0141844,13
33.4751773,37.90070922,13
33.36170213,37.90070922,13
33.36170213,37.78723404,13
33.4751773,37.67375887,13
33.24822695,37.78723404,13
33.36170213,37.67375887,13
33.24822695,37.67375887,13
33.36170213,37.56028369,13
33.24822695,37.56028369,13
33.13475177,37.56028369,13
33.13475177,37.44680851,13
33.0212766,37.44680851,13
33.13475177,37.33333333,13
33.0212766,37.33333333,13
33.0212766,37.21985816,13
32.90780142,37.21985816,13
32.90780142,37.10638298,13
32.79432624,37.10638298,13
32.79432624,36.9929078,13
32.68085106,36.9929078,13
32.79432624,36.87943262,13
32.68085106,36.87943262,13
32.68085106,36.76595745,13
32.56737589,36.76595745,13
32.45390071,36.76595745,13
32.56737589,36.65248227,13
32.45390071,36.65248227,13
32.34042553,36.65248227,13
32.34042553,36.53900709,13
32.22695035,36.65248227,13
32.22695035,36.53900709,13
32.11347518,36.53900709,13
32.11347518,36.42553191,13
32,36.42553191,13
32,36.31205674,13
31.88652482,36.42553191,13
31.88652482,36.31205674,13
31.77304965,36.31205674,13
31.77304965,36.19858156,13
31.65957447,36.31205674,13
31.65957447,36.19858156,13
31.54609929,36.19858156,13
31.54609929,36.08510638,13
31.43262411,36.08510638,13
31.43262411,35.97163121,13
31.31914894,36.08510638,13
31.20567376,36.19858156,13
31.31914894,35.97163121,13
31.20567376,36.08510638,13
31.09219858,36.19858156,13
31.09219858,36.08510638,13
30.9787234,36.08510638,13
30.9787234,35.97163121,13
30.86524823,36.08510638,13
30.86524823,35.97163121,13
30.75177305,36.08510638,13
30.75177305,35.97163121,13
30.63829787,36.08510638,13
30.63829787,35.97163121,13
30.5248227,36.08510638,13
30.5248227,35.97163121,13
30.41134752,36.08510638,13
30.41134752,35.97163121,13
30.29787234,36.08510638,13
30.29787234,35.97163121,13
30.18439716,36.08510638,13
30.18439716,35.97163121,13
30.07092199,36.08510638,13
30.07092199,35.97163121,13
29.95744681,36.19858156,13
29.95744681,36.08510638,13
29.84397163,36.19858156,13
29.84397163,36.08510638,13
29.73049645,36.19858156,13
29.73049645,36.08510638,13
29.61702128,36.19858156,13
29.61702128,36.08510638,13
29.5035461,36.19858156,13
29.5035461,36.08510638,13
29.39007092,36.19858156,13
29.39007092,36.08510638,13
29.27659574,36.19858156,13
29.27659574,36.08510638,13
29.16312057,36.19858156,13
29.16312057,36.08510638,13
29.04964539,36.19858156,13
29.04964539,36.08510638,13
28.93617021,36.08510638,13
28.93617021,35.97163121,13
28.82269504,36.19858156,13
28.82269504,36.08510638,13
28.70921986,36.31205674,13
28.70921986,36.19858156,13
41.30496454,37.67375887,14
41.30496454,37.78723404,14
41.19148936,37.56028369,14
41.19148936,37.67375887,14
41.07801418,37.67375887,14
41.07801418,37.78723404,14
40.96453901,37.67375887,14
40.96453901,37.78723404,14
40.85106383,37.67375887,14
40.85106383,37.78723404,14
40.73758865,37.56028369,14
40.73758865,37.67375887,14
40.62411348,37.44680851,14
40.62411348,37.56028369,14
40.62411348,37.67375887,14
40.5106383,37.44680851,14
40.5106383,37.56028369,14
40.5106383,37.67375887,14
40.5106383,37.78723404,14
40.39716312,37.56028369,14
40.39716312,37.67375887,14
40.39716312,37.78723404,14
40.28368794,37.67375887,14
40.28368794,37.78723404,14
40.17021277,37.67375887,14
40.17021277,37.78723404,14
40.05673759,37.56028369,14
40.05673759,37.67375887,14
39.94326241,37.67375887,14
39.94326241,37.78723404,14
39.82978723,37.67375887,14
39.82978723,37.78723404,14
39.71631206,37.56028369,14
39.71631206,37.67375887,14
39.60283688,37.67375887,14
39.60283688,37.78723404,14
39.4893617,37.67375887,14
39.4893617,37.78723404,14
39.37588652,37.67375887,14
39.37588652,37.78723404,14
39.26241135,37.67375887,14
39.26241135,37.78723404,14
39.14893617,37.67375887,14
39.14893617,37.78723404,14
39.03546099,37.67375887,14
39.03546099,37.78723404,14
38.92198582,37.56028369,14
38.92198582,37.67375887,14
38.80851064,37.67375887,14
38.80851064,37.78723404,14
38.69503546,37.67375887,14
38.69503546,37.78723404,14
38.58156028,37.67375887,14
38.58156028,37.78723404,14
38.46808511,37.67375887,14
38.46808511,37.78723404,14
38.35460993,37.67375887,14
38.35460993,37.78723404,14
38.24113475,37.78723404,14
38.24113475,37.90070922,14
38.12765957,37.78723404,14
38.12765957,37.90070922,14
38.0141844,37.78723404,14
38.0141844,37.90070922,14
37.90070922,37.78723404,14
37.90070922,37.90070922,14
37.78723404,37.78723404,14
37.78723404,37.90070922,14
37.67375887,37.90070922,14
37.67375887,38.0141844,14
37.56028369,38.0141844,14
37.56028369,38.12765957,14
37.44680851,38.0141844,14
37.44680851,38.12765957,14
37.33333333,38.0141844,14
37.33333333,38.12765957,14
37.21985816,38.12765957,14
37.21985816,38.24113475,14
37.10638298,38.12765957,14
37.10638298,38.24113475,14
36.9929078,38.12765957,14
36.9929078,38.24113475,14
36.87943262,38.24113475,14
36.87943262,38.35460993,14
36.76595745,38.24113475,14
36.76595745,38.35460993,14
36.65248227,38.35460993,14
36.53900709,38.24113475,14
36.65248227,38.46808511,14
36.53900709,38.35460993,14
36.42553191,38.35460993,14
36.42553191,38.46808511,14
36.31205674,38.46808511,14
36.31205674,38.58156028,14
36.19858156,38.58156028,14
36.19858156,38.69503546,14
36.08510638,38.69503546,14
36.08510638,38.80851064,14
35.97163121,38.69503546,14
35.97163121,38.80851064,14
35.85815603,38.80851064,14
35.85815603,38.92198582,14
35.74468085,38.92198582,14
35.74468085,39.03546099,14
35.63120567,39.03546099,14
35.63120567,39.14893617,14
35.5177305,39.14893617,14
35.5177305,39.26241135,14
35.40425532,39.26241135,14
35.29078014,39.26241135,14
35.40425532,39.37588652,14
35.17730496,39.26241135,14
35.29078014,39.37588652,14
35.17730496,39.37588652,14
35.06382979,39.37588652,14
35.06382979,39.4893617,14
34.95035461,39.4893617,14
34.95035461,39.60283688,14
34.83687943,39.60283688,14
34.83687943,39.71631206,14
34.72340426,39.71631206,14
34.83687943,39.82978723,14
34.72340426,39.82978723,14
34.72340426,39.94326241,14
34.60992908,39.94326241,14
34.60992908,40.05673759,14
34.4964539,40.05673759,14
34.60992908,40.17021277,14
34.4964539,40.17021277,14
34.4964539,40.28368794,14
34.38297872,40.28368794,14
34.4964539,40.39716312,14
34.38297872,40.39716312,14
34.38297872,40.5106383,14
34.26950355,40.5106383,14
34.38297872,40.62411348,14
34.26950355,40.62411348,14
34.38297872,40.73758865,14
34.26950355,40.73758865,14
34.26950355,40.85106383,14
34.15602837,40.85106383,14
34.26950355,40.96453901,14
34.15602837,40.96453901,14
34.26950355,41.07801418,14
34.15602837,41.07801418,14
34.26950355,41.19148936,14
34.15602837,41.19148936,14
34.15602837,41.30496454,14
34.04255319,41.30496454,14
34.04255319,41.41843972,14
33.92907801,41.41843972,14
34.04255319,41.53191489,14
33.92907801,41.53191489,14
34.04255319,41.64539007,14
33.92907801,41.64539007,14
33.92907801,41.75886525,14
33.81560284,41.75886525,14
33.92907801,41.87234043,14
33.81560284,41.87234043,14
33.92907801,41.9858156,14
33.81560284,41.9858156,14
33.92907801,42.09929078,14
33.81560284,42.09929078,14
33.92907801,42.21276596,14
33.81560284,42.21276596,14
33.92907801,42.32624113,14
33.81560284,42.32624113,14
33.81560284,42.43971631,14
33.70212766,42.43971631,14
33.81560284,42.55319149,14
33.70212766,42.55319149,14
33.81560284,42.66666667,14
33.70212766,42.66666667,14
33.81560284,42.78014184,14
33.70212766,42.78014184,14
33.81560284,42.89361702,14
33.70212766,42.89361702,14
33.81560284,43.0070922,14
33.70212766,43.0070922,14
33.81560284,43.12056738,14
33.70212766,43.12056738,14
33.81560284,43.23404255,14
33.70212766,43.23404255,14
33.70212766,43.34751773,14
33.58865248,43.34751773,14
33.70212766,43.46099291,14
